id_cotizante,cedula,nombre,edad,genero,ciudad,semanasCotizadas,declaraRenta,fondoPensiones,entidadPublica,estadoSolicitud
4362,433731,tatiana bernal,60,M,Yopal,27,false,Colpensiones,Armada,Aprobado
4363,227190,zoraida leon,21,F,Pereira,56,true,Colpensiones,Null,Aprobado
4365,395495,graciela barrios,53,F,Barranquilla,25,true,Old Mutual,Null,Rechazado
4367,763251,isidro soto,54,M,Cali,53,false,Colpensiones,Mininterior,Aprobado
4368,623889,kevin jimenez,58,F,Villavicencio,55,false,Colpensiones,Inpec,Aprobado
4369,559551,fabiola morales,40,F,Yopal,48,false,Colpensiones,Armada,Aprobado
4370,707161,daniel castillo,36,F,Popayan,46,true,Old Mutual,Armada,Rechazado
4371,198857,eduardo pino,45,M,Barranquilla,25,true,Old Mutual,Inpec,Rechazado
4372,839763,juan delgado,31,M,Ibague,21,true,Colpensiones,Null,Aprobado
4373,107362,dolores mendez,44,F,Bogota,23,false,Colpensiones,Null,Aprobado
4374,848159,francisco torres,49,M,Arauquita,59,true,Porvenir,Null,Rechazado
4376,401174,zacarias pineda,50,F,Leticia,45,false,Colpensiones,Mininterior,Aprobado
4377,315890,blanca barrios,49,M,Quibdo,39,true,Old Mutual,Policia,Rechazado
4379,507479,beto caro,42,M,Apartado,46,false,Colpensiones,Minsalud,Aprobado
4381,779502,noel fuentes,48,M,Villavicencio,50,true,Colfondos,Policia,Rechazado
4382,537982,natividad barrios,44,M,Barranquilla,51,false,Colpensiones,Minsalud,Aprobado
4383,488668,raul rodriguez,36,F,Popayan,30,false,Colpensiones,Armada,Aprobado
4384,595503,luisana rodrigo,41,M,Santa Marta,24,true,Porvenir,Minsalud,Rechazado
4385,543373,nerea reyes,50,M,Bucaramanga,31,true,Proteccion,Null,Rechazado
4386,664814,nicolas vega,52,F,Bogota,29,true,Old Mutual,Null,Rechazado
4387,399635,felipe pinto,42,M,Ibague,26,false,Colpensiones,Armada,Aprobado
4388,361366,katerina salcedo,34,M,Medellin,38,false,Colpensiones,Null,Aprobado
4389,700867,urbano gonzalez,49,M,Riohacha,30,false,Colpensiones,Mininterior,Aprobado
4391,501378,claudia serna,51,M,Pitalito,58,true,Porvenir,Null,Rechazado
4392,739424,felicia rojas,59,M,Manizales,44,true,Null,Policia,Rechazado
4393,887515,violeta sarmiento,49,M,Barranquilla,33,false,Colpensiones,Minsalud,Aprobado
4394,347046,juan rodriguez,40,M,Popayan,35,false,Colpensiones,Armada,Aprobado
4397,516699,veronica rodriguez,60,M,Popayan,59,false,Colpensiones,Inpec,Aprobado
4399,379337,carmen soto,41,F,Arauca,32,true,Porvenir,Armada,Rechazado
4400,577102,kevin aguilar,40,F,Quibdo,23,false,Colpensiones,Armada,Aprobado
4405,269646,teresa barrios,53,F,Pitalito,43,false,Colpensiones,Armada,Aprobado
4406,176061,xavier quiroz,48,M,Chia,41,false,Colpensiones,Inpec,Aprobado
4407,991057,ignacio mora,50,F,Santa Marta,52,true,Porvenir,Armada,Rechazado
4408,831997,violeta gomez,57,F,Sincelejo,26,false,Colpensiones,Armada,Aprobado
4409,576558,olga garcia,29,F,Cali,26,false,Colpensiones,Null,Aprobado
4410,976270,alexander romero,51,M,Valledupar,30,true,Fondo extranjero,Policia,Rechazado
4411,293428,roberto marquez,37,F,Bucaramanga,56,false,Colpensiones,Mininterior,Aprobado
4412,251590,victor murillo,39,M,Yopal,52,false,Colpensiones,Armada,Aprobado
4415,802940,walter roberto,36,M,Barranquilla,52,false,Colpensiones,Armada,Aprobado
4416,379089,carlos barrera,50,M,Florencia,20,false,Colpensiones,Armada,Aprobado
4417,313797,sofia valverde,50,F,Barranquilla,40,true,Proteccion,Minsalud,Rechazado
4418,843256,yadira hidalgo,39,F,Armenia,34,true,Proteccion,Inpec,Rechazado
4419,340295,ursula romero,50,F,Santa Rosa de Cabal,26,true,Porvenir,Mininterior,Rechazado
4420,124269,blanca garcia,59,M,Ibague,34,false,Colpensiones,Mininterior,Aprobado
4421,124517,samuel hinojosa,52,M,Chia,34,true,Colpensiones,Armada,Rechazado
4422,832635,guillermo alfaro,58,M,Leticia,27,true,Colpensiones,Mininterior,Rechazado
4423,934506,claudia jimenez,40,F,Cartagena,46,true,Colfondos,Mininterior,Rechazado
4424,763888,zulema perez,52,M,Florencia,22,false,Colpensiones,Armada,Aprobado
4425,437871,juanita gil,32,M,Arauca,43,false,Colpensiones,Null,Aprobado
4426,813301,ursula serrano,52,M,Arauca,35,false,Colpensiones,Minsalud,Aprobado
4428,746940,pablo sanchez,40,M,Popayan,52,true,Proteccion,Null,Rechazado
4429,307930,zulema garcia,36,F,Neiva,27,false,Colpensiones,Minsalud,Aprobado
4430,232789,jorge ferrer,50,F,Villavicencio,30,true,Null,Policia,Rechazado
4433,458262,carlos romero,53,F,Cartagena,41,false,Colpensiones,Null,Aprobado
4435,728889,xavier diaz,44,M,Medellin,39,false,Colpensiones,Minsalud,Aprobado
4437,315660,gabriela marquez,44,F,Cartagena,55,false,Colpensiones,Null,Aprobado
4439,216400,benito sanchez,50,M,Pereira,47,true,Old Mutual,Null,Rechazado
4442,899231,beto bautista,37,F,Florencia,36,true,Colfondos,Policia,Rechazado
4443,331290,yasmin vasquez,40,M,Inirida,42,true,Old Mutual,Minsalud,Rechazado
4444,550054,raul rodrigo,43,M,Sincelejo,33,false,Colpensiones,Policia,Aprobado
4445,449172,quico santa,57,M,Neiva,55,true,Fondo extranjero,Minsalud,Rechazado
4446,468335,quiana montero,42,M,Yopal,27,false,Colpensiones,Null,Aprobado
4447,334633,jorge garcia,56,M,Chia,40,true,Colpensiones,Armada,Rechazado
4448,928885,tatiana quintero,51,M,Popayan,35,true,Proteccion,Null,Rechazado
4449,432219,leonardo valverde,25,F,Cali,26,true,Colpensiones,Armada,Aprobado
4450,476228,ximena perez,59,F,Cali,22,false,Colpensiones,Policia,Aprobado
4451,703819,helena cifuentes,60,F,Manizales,38,false,Colpensiones,Policia,Aprobado
4452,822633,ximena fuentes,54,M,Popayan,28,false,Colpensiones,Minsalud,Aprobado
4454,938664,wenceslao carrillo,54,M,Barranquilla,51,false,Colpensiones,Null,Aprobado
4455,176647,isabel medina,60,M,Monteria,22,false,Colpensiones,Policia,Aprobado
4456,113705,manuel rodrigo,25,F,Bogota,40,true,Colpensiones,Minsalud,Aprobado
4457,162057,hugo serna,43,M,Arauca,32,false,Colpensiones,Minsalud,Aprobado
4458,281008,tatiana jimenez,60,F,Tunja,31,true,Porvenir,Inpec,Rechazado
4459,210078,elsa gonzalez,37,F,Florencia,51,true,Colpensiones,Null,Rechazado
4460,202535,ursula silva,50,F,Cali,55,true,Fondo extranjero,Inpec,Rechazado
4461,867876,zoraida perez,60,F,Villavicencio,36,true,Proteccion,Inpec,Rechazado
4462,311481,marta sanchez,53,M,Popayan,40,false,Colpensiones,Policia,Aprobado
4463,479275,valeria serrano,50,M,Ibague,48,false,Colpensiones,Null,Aprobado
4464,861854,yasmin pino,57,M,Girardot,36,true,Null,Armada,Rechazado
4465,264791,helena ferrer,32,F,Arauca,50,false,Colpensiones,Null,Aprobado
4466,542702,xavier mora,44,M,Chia,35,true,Old Mutual,Policia,Rechazado
4467,525538,wilson ron,55,M,Cucuta,47,false,Colpensiones,Null,Aprobado
4468,344660,hugo perez,35,M,Tunja,59,true,Old Mutual,Armada,Rechazado
4469,155069,lucas zapata,35,F,Soacha,43,true,Colpensiones,Inpec,Aprobado
4470,169152,guillermo caro,46,M,Cartagena,23,true,Fondo extranjero,Armada,Rechazado
4472,997816,ursula castro,49,F,Quibdo,44,false,Colpensiones,Policia,Aprobado
4473,192683,benito delgado,60,F,Inirida,43,true,Porvenir,Inpec,Rechazado
4474,261227,gabriel gomez,52,M,Bucaramanga,38,true,Proteccion,Policia,Rechazado
4475,794088,wilfredo sanchez,35,F,Pitalito,56,true,Colpensiones,Armada,Aprobado
4476,292932,zoe diaz,60,F,Bucaramanga,33,true,Colfondos,Mininterior,Rechazado
4477,120718,katerina hinojosa,59,F,Tunja,39,true,Old Mutual,Policia,Rechazado
4481,483343,guillermo cifuentes,48,M,Inirida,60,true,Old Mutual,Mininterior,Rechazado
4484,215532,oscar sarmiento,39,M,Barranquilla,56,true,Null,Minsalud,Rechazado
4485,310447,xavier pino,53,M,Monteria,57,false,Colpensiones,Policia,Aprobado
4486,796029,luisana restrepo,57,F,Armenia,49,true,Proteccion,Mininterior,Rechazado
4487,327641,rami torres,41,F,Florencia,48,true,Null,Null,Rechazado
4488,220813,gabriela hernandez,46,F,Bucaramanga,44,true,Colfondos,Policia,Rechazado
4489,999915,xavier herrera,54,M,Pasto,37,true,Proteccion,Null,Rechazado
4490,517046,javier pico,23,F,Arauquita,24,false,Colpensiones,Null,Aprobado
4491,887325,pilar castillo,37,M,Tunja,40,true,Old Mutual,Policia,Rechazado
4494,783917,jorge andrade,42,M,Sincelejo,45,true,Colfondos,Armada,Rechazado
4495,258326,gema castro,53,M,Cali,59,false,Colpensiones,Mininterior,Aprobado
4498,621148,lidia montero,43,M,Neiva,59,true,Proteccion,Policia,Rechazado
4499,351180,manuel cameron,51,F,Bucaramanga,25,false,Colpensiones,Policia,Aprobado
4500,929909,karla salcedo,41,F,Quibdo,23,false,Colpensiones,Armada,Aprobado
4501,184993,vicente hernandez,46,M,Popayan,50,true,Colfondos,Null,Rechazado
4502,822084,felipe perez,60,M,Riohacha,31,false,Colpensiones,Mininterior,Aprobado
4503,915004,teresa aguilar,50,M,Tunja,27,true,Proteccion,Policia,Rechazado
4504,851020,xavier alvarado,52,F,Riohacha,57,false,Colpensiones,Inpec,Aprobado
4505,472332,zoe ruiz,55,F,Villavicencio,39,false,Colpensiones,Mininterior,Aprobado
4507,538111,carmen garcia,58,M,Monteria,21,false,Colpensiones,Mininterior,Aprobado
4508,125759,wilfredo alvarado,50,M,Riohacha,27,false,Colpensiones,Armada,Aprobado
4510,355071,julieta valenzuela,35,M,Cali,26,true,Colfondos,Minsalud,Rechazado
4511,375593,juan fuentes,38,F,Arauca,31,true,Null,Inpec,Rechazado
4512,521250,zulema reyes,38,M,Girardot,29,false,Colpensiones,Policia,Aprobado
4514,495720,xavier silva,24,F,Tunja,26,false,Colpensiones,Inpec,Aprobado
4515,323783,diana alfaro,28,F,Cali,56,true,Colpensiones,Null,Aprobado
4516,249363,felicia fuentes,42,M,Arauquita,46,false,Colpensiones,Policia,Aprobado
4517,490712,javier martinez,54,F,Tunja,50,false,Colpensiones,Armada,Aprobado
4519,466463,benjaman cabrera,44,M,Girardot,21,false,Colpensiones,Policia,Aprobado
4521,157042,alexander santa,55,M,Arauquita,55,true,Old Mutual,Inpec,Rechazado
4523,743316,veronica torres,48,M,Santa Rosa de Cabal,33,true,Null,Inpec,Rechazado
4524,219206,noel gomez,46,F,Pasto,41,false,Colpensiones,Policia,Aprobado
4525,605655,sergio garcia,57,M,Cali,53,false,Colpensiones,Null,Aprobado
4526,184625,manuel hinojosa,24,F,Cali,42,false,Colpensiones,Policia,Aprobado
4527,217247,norma murillo,44,M,Valledupar,42,true,Colfondos,Armada,Rechazado
4528,280789,victor andrade,58,F,Manizales,38,false,Colpensiones,Mininterior,Aprobado
4529,394789,oscar fuentes,36,F,Cali,32,false,Colpensiones,Minsalud,Aprobado
4530,909662,nadia delgado,50,M,Barranquilla,22,true,Proteccion,Null,Rechazado
4532,433579,raul rodrigo,59,F,Leticia,26,false,Colpensiones,Armada,Aprobado
4533,201336,patricia ferrari,53,M,Neiva,29,true,Old Mutual,Inpec,Rechazado
4534,803169,noelia garcia,56,F,Inirida,36,false,Colpensiones,Policia,Aprobado
4535,814376,sergio herrera,50,F,Villavicencio,35,true,Colpensiones,Policia,Rechazado
4538,198327,javier vela,32,M,Pitalito,44,false,Colpensiones,Null,Aprobado
4541,311700,victor gonzalez,38,M,Tunja,30,true,Old Mutual,Inpec,Rechazado
4543,429020,samuel pizarro,45,M,Cartagena,46,true,Porvenir,Policia,Rechazado
4544,856075,angela rodriguez,44,M,Manizales,25,false,Colpensiones,Minsalud,Aprobado
4545,281844,kevin castro,41,M,Pasto,39,true,Colfondos,Minsalud,Rechazado
4546,986656,benjaman reyes,59,M,Arauquita,48,true,Colpensiones,Armada,Rechazado
4547,752830,karen soto,57,M,Manizales,51,false,Colpensiones,Minsalud,Aprobado
4549,695908,juanita pinto,41,M,Inirida,41,true,Colpensiones,Minsalud,Rechazado
4551,821978,nicolas fuentes,44,F,Barranquilla,55,false,Colpensiones,Armada,Aprobado
4552,530959,bruno pino,43,F,Soacha,42,false,Colpensiones,Armada,Aprobado
4553,330497,mario martinez,54,F,Riohacha,58,false,Colpensiones,Armada,Aprobado
4554,320549,blanca bautista,55,F,Chia,33,false,Colpensiones,Minsalud,Aprobado
4555,396004,esteban garcia,38,F,Bogota,56,false,Colpensiones,Inpec,Aprobado
4556,627738,quiana vela,50,F,Pitalito,24,false,Colpensiones,Armada,Aprobado
4557,933056,montserrat cameron,43,F,Sincelejo,45,false,Colpensiones,Armada,Aprobado
4558,826532,gabriela gonzalez,59,M,Valledupar,57,false,Colpensiones,Policia,Aprobado
4559,984548,cesar cifuentes,55,F,Bogota,41,true,Proteccion,Null,Rechazado
4561,985138,violeta salazar,50,M,Bogota,32,false,Colpensiones,Policia,Aprobado
4563,322977,manuel ruiz,45,F,Valledupar,50,false,Colpensiones,Inpec,Aprobado
4564,464279,montserrat juarez,52,F,Inirida,50,true,Colpensiones,Minsalud,Rechazado
4565,728193,wilson perez,58,F,Neiva,39,false,Colpensiones,Mininterior,Aprobado
4566,417397,pablo roa,60,M,Riohacha,46,false,Colpensiones,Armada,Aprobado
4568,335296,helena vargas,49,M,Soacha,27,false,Colpensiones,Armada,Aprobado
4569,601424,marta gonzalez,33,F,Pitalito,22,true,Colpensiones,Null,Aprobado
4571,213991,diana gomez,56,F,Medellin,58,true,Proteccion,Null,Rechazado
4572,311118,cesar pinto,53,M,Leticia,53,false,Colpensiones,Minsalud,Aprobado
4573,556287,hugo perez,24,M,Cali,25,true,Colpensiones,Inpec,Aprobado
4574,816461,zulema delgado,37,M,Neiva,37,false,Colpensiones,Policia,Aprobado
4575,772379,tatiana castro,54,F,Florencia,58,true,Fondo extranjero,Null,Rechazado
4578,581211,hugo morales,47,F,Ibague,55,true,Porvenir,Mininterior,Rechazado
4579,222789,zulema medina,44,F,Armenia,30,false,Colpensiones,Policia,Aprobado
4580,350388,elsa pinto,44,F,Armenia,30,false,Colpensiones,Null,Aprobado
4582,284234,noel cruz,48,M,Ibague,49,true,Null,Inpec,Rechazado
4583,612714,bianca bernal,41,F,Pereira,23,false,Colpensiones,Inpec,Aprobado
4584,794031,isabela murillo,54,M,Armenia,50,false,Colpensiones,Null,Aprobado
4585,485270,beto perez,40,F,Villavicencio,26,true,Colfondos,Armada,Rechazado
4586,936942,victor silva,58,M,Inirida,20,false,Colpensiones,Armada,Aprobado
4587,861228,eduardo sarmiento,22,M,Manizales,45,false,Colpensiones,Null,Aprobado
4589,335476,katerina gonzalez,47,F,Soacha,40,false,Colpensiones,Armada,Aprobado
4590,200359,quiana carrillo,40,F,Cali,25,false,Colpensiones,Minsalud,Aprobado
4591,297446,benito castro,47,F,Monteria,53,true,Old Mutual,Policia,Rechazado
4594,329660,benito cifuentes,59,M,Santa Marta,33,true,Proteccion,Inpec,Rechazado
4595,924173,javier murillo,37,M,Arauca,57,false,Colpensiones,Null,Aprobado
4596,771129,barbara perez,45,M,Cucuta,57,true,Fondo extranjero,Policia,Rechazado
4597,672892,karla gonzalez,36,F,Medellin,43,false,Colpensiones,Null,Aprobado
4599,576976,oscar gonzalez,45,M,Quibdo,54,true,Proteccion,Armada,Rechazado
4601,760469,federico fuentes,56,M,Ibague,44,true,Colfondos,Inpec,Rechazado
4602,499217,rami martinez,53,F,Neiva,28,false,Colpensiones,Minsalud,Aprobado
4603,292696,luis gomez,25,M,Yopal,53,false,Colpensiones,Null,Aprobado
4604,745091,noelia quiroz,39,M,Apartado,35,false,Colpensiones,Mininterior,Aprobado
4606,701588,marcos carrillo,23,F,Bogota,40,true,Colpensiones,Minsalud,Aprobado
4607,318696,benito lopez,37,F,Riohacha,57,false,Colpensiones,Policia,Aprobado
4609,534355,blanca ramirez,30,M,Popayan,41,false,Colpensiones,Null,Aprobado
4610,966554,francisco serrano,42,F,Pereira,37,true,Porvenir,Inpec,Rechazado
4611,313821,yasmin martinez,38,F,Inirida,42,false,Colpensiones,Inpec,Aprobado
4612,831148,zulema pineda,45,M,Arauquita,43,false,Colpensiones,Policia,Aprobado
4614,947325,josue soto,52,F,Pitalito,54,true,Fondo extranjero,Null,Rechazado
4615,543086,oscar romero,24,F,Tunja,38,true,Colpensiones,Mininterior,Aprobado
4616,196665,leonardo maron,40,F,Valledupar,55,true,Old Mutual,Policia,Rechazado
4617,538161,walter quintero,20,F,Pitalito,47,true,Colpensiones,Null,Aprobado
4618,976995,oscar rivas,36,F,Neiva,27,true,Colfondos,Policia,Rechazado
4619,493261,kevin gomez,29,M,Apartado,46,false,Colpensiones,Null,Aprobado
4620,623178,isabel leon,46,F,Soacha,44,true,Fondo extranjero,Policia,Rechazado
4621,867059,julieta rojas,29,F,Bogota,56,true,Colpensiones,Null,Aprobado
4622,844921,wenceslao hidalgo,26,M,Popayan,56,false,Colpensiones,Null,Aprobado
4623,817540,wenceslao serna,47,M,Sincelejo,29,true,Null,Minsalud,Rechazado
4624,730091,graciela sanchez,56,F,Santa Rosa de Cabal,51,true,Colpensiones,Policia,Rechazado
4626,720761,alexander serna,51,M,Leticia,50,false,Colpensiones,Armada,Aprobado
4627,799065,fabiola vazquez,47,F,Cucuta,42,true,Colpensiones,Armada,Rechazado
4628,623312,oscar castro,43,M,Arauca,46,false,Colpensiones,Inpec,Aprobado
4629,413579,carmen cruz,53,M,Manizales,30,true,Null,Inpec,Rechazado
4631,199466,yolanda quiroz,38,F,Pasto,53,true,Colfondos,Mininterior,Rechazado
4632,738875,norma montero,52,F,Villavicencio,37,true,Old Mutual,Inpec,Rechazado
4634,778568,zoe delgado,46,F,Quibdo,34,true,Old Mutual,Policia,Rechazado
4635,923633,jose vega,54,M,Cartagena,35,false,Colpensiones,Minsalud,Aprobado
4636,481012,isidro perez,50,M,Neiva,58,false,Colpensiones,Policia,Aprobado
4637,541412,pablo serna,40,F,Bogota,35,false,Colpensiones,Policia,Aprobado
4639,171648,walter quintana,36,M,Florencia,60,false,Colpensiones,Null,Aprobado
4640,121680,zulema delgado,60,F,Ibague,28,true,Null,Armada,Rechazado
4642,575868,yadira mora,36,M,Pitalito,49,false,Colpensiones,Minsalud,Aprobado
4644,306378,claudia hidalgo,59,F,Santa Rosa de Cabal,57,false,Colpensiones,Null,Aprobado
4645,789047,barbara mendoza,53,M,Riohacha,30,false,Colpensiones,Minsalud,Aprobado
4646,196504,isidro cruz,57,M,Barranquilla,20,false,Colpensiones,Armada,Aprobado
4648,524652,jorge lopez,57,F,Popayan,43,false,Colpensiones,Policia,Aprobado
4649,674195,gema martinez,40,F,Yopal,54,false,Colpensiones,Policia,Aprobado
4651,559783,barbara perez,51,M,Santa Rosa de Cabal,20,true,Proteccion,Null,Rechazado
4652,746406,teresa rodriguez,29,F,Girardot,36,false,Colpensiones,Null,Aprobado
4653,298460,benito rojas,52,M,Cucuta,55,false,Colpensiones,Policia,Aprobado
4654,824827,carmen barrera,37,F,Santa Marta,33,false,Colpensiones,Armada,Aprobado
4655,353887,fabio garcia,44,F,Medellin,60,true,Colpensiones,Inpec,Rechazado
4656,332533,yasmin serrano,53,F,Riohacha,47,false,Colpensiones,Policia,Aprobado
4657,754385,fernando perez,59,M,Ibague,47,true,Colfondos,Minsalud,Rechazado
4659,620006,zoe rojas,37,F,Monteria,24,true,Colfondos,Null,Rechazado
4660,242302,gabriela navarro,37,F,Pereira,55,false,Colpensiones,Minsalud,Aprobado
4661,543244,karen jimenez,45,M,Cartagena,29,true,Colpensiones,Null,Rechazado
4663,592425,alexander rojas,51,F,Arauquita,52,false,Colpensiones,Minsalud,Aprobado
4664,780623,yolanda roberto,53,M,Pitalito,44,true,Old Mutual,Policia,Rechazado
4665,289089,federico pardo,52,F,Ibague,34,true,Colfondos,Mininterior,Rechazado
4666,104762,blanca gonzalez,42,M,Arauquita,24,false,Colpensiones,Inpec,Aprobado
4667,634963,nadia carrillo,43,M,Cartagena,57,true,Proteccion,Null,Rechazado
4669,618047,eugenia rojas,48,F,Riohacha,49,true,Old Mutual,Policia,Rechazado
4670,923008,susana medina,59,M,Apartado,59,true,Null,Inpec,Rechazado
4671,342278,miriam pino,39,M,Tunja,39,true,Proteccion,Null,Rechazado
4675,267935,fabiola salas,35,F,Girardot,58,true,Colpensiones,Inpec,Aprobado
4676,351374,ximena medina,55,F,Barranquilla,47,false,Colpensiones,Armada,Aprobado
4677,772429,rami vela,40,F,Pereira,38,false,Colpensiones,Mininterior,Aprobado
4678,698523,karla ramirez,51,F,Manizales,53,true,Colpensiones,Minsalud,Rechazado
4679,837909,leonardo rojas,48,F,Soacha,24,true,Fondo extranjero,Inpec,Rechazado
4680,624489,patricia alvarez,23,M,Medellin,20,false,Colpensiones,Minsalud,Aprobado
4681,923260,montserrat mendoza,39,F,Bogota,58,true,Proteccion,Minsalud,Rechazado
4682,126031,hugo vargas,57,M,Ibague,20,false,Colpensiones,Null,Aprobado
4684,896305,daniela mora,42,F,Cartagena,58,false,Colpensiones,Inpec,Aprobado
4686,357069,mario rodrigo,45,F,Pereira,37,false,Colpensiones,Minsalud,Aprobado
4687,453207,samuel jimenez,38,M,Santa Marta,53,true,Porvenir,Mininterior,Rechazado
4688,324433,carmen perez,36,F,Riohacha,30,true,Old Mutual,Null,Rechazado
4690,934925,yolanda reyes,52,M,Santa Marta,27,false,Colpensiones,Inpec,Aprobado
4691,911539,violeta soto,20,M,Tunja,58,false,Colpensiones,Armada,Aprobado
4692,674176,xavier cabrera,50,M,Pasto,54,false,Colpensiones,Inpec,Aprobado
4694,827537,cristobal pino,56,F,Cucuta,52,false,Colpensiones,Minsalud,Aprobado
4695,549965,cristobal sanchez,38,M,Quibdo,56,false,Colpensiones,Mininterior,Aprobado
4696,822301,diana marin,58,F,Armenia,53,true,Colfondos,Mininterior,Rechazado
4699,322878,hugo bautista,49,F,Armenia,35,true,Fondo extranjero,Inpec,Rechazado
4700,828401,zoe bernal,36,F,Barranquilla,23,false,Colpensiones,Armada,Aprobado
4702,573637,daniel gonzalez,39,F,Popayan,30,true,Fondo extranjero,Null,Rechazado
4703,683768,sergio martinez,37,M,Cartagena,38,false,Colpensiones,Mininterior,Aprobado
4705,159384,manuel roa,46,F,Barranquilla,50,true,Old Mutual,Armada,Rechazado
4707,711496,kike cruz,57,M,Pitalito,58,true,Colfondos,Mininterior,Rechazado
4708,355128,mario ruiz,43,M,Leticia,35,false,Colpensiones,Armada,Aprobado
4709,601350,esteban leon,51,M,Pitalito,47,true,Null,Policia,Rechazado
4711,988087,quiana quintero,43,M,Inirida,50,true,Colpensiones,Policia,Rechazado
4712,782671,claudia jimenez,52,M,Pasto,44,true,Proteccion,Inpec,Rechazado
4713,685644,quico cameron,44,M,Santa Rosa de Cabal,45,false,Colpensiones,Policia,Aprobado
4714,549831,hugo juarez,43,F,Leticia,33,false,Colpensiones,Armada,Aprobado
4715,817412,isabela perez,39,M,Arauca,47,false,Colpensiones,Inpec,Aprobado
4716,660137,teresa pineda,44,F,Inirida,44,false,Colpensiones,Mininterior,Aprobado
4717,723823,carlos rojas,44,F,Leticia,57,true,Colfondos,Minsalud,Rechazado
4721,329902,jorge marin,39,F,Pereira,48,false,Colpensiones,Armada,Aprobado
4722,927396,teresa ramirez,58,M,Sincelejo,46,true,Colfondos,Minsalud,Rechazado
4723,825025,wenceslao cruz,44,M,Soacha,26,false,Colpensiones,Policia,Aprobado
4724,763672,julieta garcia,50,M,Inirida,34,false,Colpensiones,Inpec,Aprobado
4725,463718,zulema mendez,53,M,Medellin,35,true,Colfondos,Armada,Rechazado
4726,397148,fabiola soto,45,M,Bogota,30,false,Colpensiones,Mininterior,Aprobado
4729,928232,carlos soto,58,M,Tunja,55,false,Colpensiones,Armada,Aprobado
4730,812145,noelia salas,43,F,Santa Marta,49,false,Colpensiones,Mininterior,Aprobado
4732,838460,victor valenzuela,45,M,Bogota,55,false,Colpensiones,Policia,Aprobado
4734,171691,ricardo alvarado,44,M,Pereira,31,false,Colpensiones,Policia,Aprobado
4735,831734,quico gonzalez,60,M,Bucaramanga,57,false,Colpensiones,Policia,Aprobado
4736,474499,victor mendez,55,F,Cartagena,41,true,Null,Mininterior,Rechazado
4737,387169,fabio aguilar,44,F,Apartado,49,false,Colpensiones,Minsalud,Aprobado
4738,359609,jorge fuentes,30,M,Cali,51,false,Colpensiones,Inpec,Aprobado
4739,151747,federico fuentes,25,M,Popayan,31,false,Colpensiones,Null,Aprobado
4740,904359,yolanda gomez,50,M,Medellin,51,false,Colpensiones,Null,Aprobado
4741,298946,julieta moreno,56,M,Ibague,52,false,Colpensiones,Inpec,Aprobado
4742,715736,katerina romero,42,F,Bucaramanga,44,true,Null,Inpec,Rechazado
4743,452654,alberto bautista,40,M,Bucaramanga,35,true,Old Mutual,Mininterior,Rechazado
4746,651690,federico andrade,42,F,Inirida,36,true,Fondo extranjero,Null,Rechazado
4747,152072,vicente vargas,35,F,Medellin,34,true,Old Mutual,Minsalud,Rechazado
4749,451192,susana flores,24,F,Santa Rosa de Cabal,42,false,Colpensiones,Null,Aprobado
4750,139871,roberto sanchez,22,F,Santa Marta,32,false,Colpensiones,Null,Aprobado
4751,819644,marta garcia,58,F,Inirida,59,true,Proteccion,Null,Rechazado
4752,821183,manuel vargas,50,M,Cali,36,false,Colpensiones,Inpec,Aprobado
4753,645715,elsa martinez,51,M,Popayan,42,true,Colpensiones,Policia,Rechazado
4755,565936,wilson romero,38,F,Armenia,20,true,Proteccion,Minsalud,Rechazado
4756,166438,marta henao,39,M,Neiva,21,true,Old Mutual,Armada,Rechazado
4757,922046,luisana navarro,41,F,Tunja,35,true,Old Mutual,Minsalud,Rechazado
4758,930109,hugo quiroz,29,F,Neiva,24,false,Colpensiones,Null,Aprobado
4759,184451,gerardo bautista,57,F,Neiva,27,true,Null,Null,Rechazado
4760,264645,jorge rojas,55,F,Arauca,40,true,Porvenir,Armada,Rechazado
4762,490902,xavier gomez,49,M,Popayan,47,true,Old Mutual,Policia,Rechazado
4763,505773,yolanda delgado,43,M,Popayan,35,true,Old Mutual,Null,Rechazado
4765,641102,iris bautista,51,M,Quibdo,24,false,Colpensiones,Policia,Aprobado
4766,953551,andres leon,49,F,Cartagena,41,false,Colpensiones,Policia,Aprobado
4768,554967,andres martinez,34,F,Cali,25,false,Colpensiones,Policia,Aprobado
4769,649769,beto diaz,56,F,Villavicencio,34,true,Fondo extranjero,Policia,Rechazado
4770,741002,nicolas bautista,59,F,Pereira,29,false,Colpensiones,Inpec,Aprobado
4771,765678,zulema cabrera,44,F,Soacha,53,false,Colpensiones,Minsalud,Aprobado
4772,207643,tatiana cruz,51,F,Villavicencio,56,true,Colpensiones,Minsalud,Rechazado
4773,980288,alicia murillo,27,M,Santa Rosa de Cabal,47,false,Colpensiones,Null,Aprobado
4774,948177,zulema piedra,40,F,Girardot,43,true,Old Mutual,Null,Rechazado
4776,763289,benito reyes,46,M,Bogota,33,true,Old Mutual,Inpec,Rechazado
4777,304703,juan gomez,44,M,Pereira,60,true,Porvenir,Policia,Rechazado
4778,634681,karina rivera,53,F,Cucuta,48,false,Colpensiones,Mininterior,Aprobado
4779,974788,natividad guadalupe,49,M,Arauca,20,true,Colfondos,Policia,Rechazado
4780,954913,veronica sierra,59,F,Tunja,29,true,Old Mutual,Null,Rechazado
