id_cotizante,cedula,nombre,edad,genero,ciudad,semanasCotizadas,declaraRenta,fondoPensiones,entidadPublica,estadoSolicitud
1929,909530,ursula hidalgo,27,F,Riohacha,58,true,Colpensiones,Mininterior,Aprobado
7659,439093,beto medina,28,M,Villavicencio,36,true,Colpensiones,Mininterior,Aprobado
3804,207394,jorge salas,20,M,Pasto,58,true,Colpensiones,Mininterior,Aprobado
1933,725137,alexander murillo,24,F,Valledupar,28,true,Colpensiones,Mininterior,Aprobado
3811,729474,sonia perez,33,F,Sincelejo,23,false,Colpensiones,Policia,Aprobado
7665,719976,ricardo sierra,34,F,Pasto,49,false,Colpensiones,Policia,Aprobado
7666,717512,gabriela castillo,24,F,Apartado,49,false,Colpensiones,Inpec,Aprobado
7667,688805,karen reyes,30,F,Quibdo,49,false,Colpensiones,Mininterior,Aprobado
7668,831857,jorge cabrera,30,F,Apartado,56,true,Colpensiones,Minsalud,Aprobado
7669,561694,alicia gonzalez,22,M,Soacha,58,true,Colpensiones,Policia,Aprobado
1933,725137,alexander murillo,24,F,Valledupar,28,true,Colpensiones,Mininterior,Aprobado
7671,468487,zoe vela,30,F,Monteria,23,true,Colpensiones,Policia,Aprobado
3814,425189,pablo ruiz,42,F,Armenia,20,false,Colpensiones,Null,Aprobado
3813,144717,noel henao,32,M,Cucuta,55,false,Colpensiones,Policia,Aprobado
980,931933,ivana vela,29,M,Riohacha,59,true,Colpensiones,Armada,Aprobado
1938,257875,fernando flores,33,F,Quibdo,27,false,Colpensiones,Minsalud,Aprobado
7689,387049,nerea soto,25,M,Inirida,58,false,Colpensiones,Minsalud,Aprobado
3822,389021,humberto ferrer,22,M,Inirida,51,true,Colpensiones,Inpec,Aprobado
7691,673682,iris gomez,29,M,Popayan,36,false,Colpensiones,Armada,Aprobado
1941,397302,luis castro,29,M,Riohacha,39,true,Colpensiones,Policia,Aprobado
7698,372992,javier rodriguez,28,M,Pereira,35,true,Colpensiones,Mininterior,Aprobado
7698,372992,javier rodriguez,28,M,Pereira,35,true,Colpensiones,Mininterior,Aprobado
981,838341,kike guzman,27,M,Cucuta,32,true,Colpensiones,Minsalud,Aprobado
7707,561012,pilar rojas,34,M,Yopal,57,false,Colpensiones,Mininterior,Aprobado
7707,561012,pilar rojas,34,M,Yopal,57,false,Colpensiones,Mininterior,Aprobado
3826,759245,victor sanchez,31,F,Arauquita,46,false,Colpensiones,Mininterior,Aprobado
3827,477923,federico cruz,26,M,Ibague,49,false,Colpensiones,Armada,Aprobado
7714,804242,iris salas,39,F,Manizales,52,false,Colpensiones,Inpec,Aprobado
984,914715,wenceslao guzman,30,F,Cucuta,34,true,Colpensiones,Mininterior,Aprobado
7718,244754,juan garcia,35,F,Apartado,51,false,Colpensiones,Inpec,Aprobado
1944,704391,alicia rodrigo,28,M,Monteria,24,true,Colpensiones,Policia,Aprobado
7728,571097,javier pico,26,M,Pasto,55,true,Colpensiones,Policia,Aprobado
7728,571097,javier pico,26,M,Pasto,55,true,Colpensiones,Policia,Aprobado
3835,185458,raul piedra,20,F,Manizales,50,true,Colpensiones,Policia,Aprobado
983,870772,ursula cruz,32,F,Medellin,50,true,Colpensiones,Armada,Aprobado
1949,774964,bianca vasquez,22,M,Bogota,56,true,Colpensiones,Armada,Aprobado
3837,253464,cristobal ramirez,29,M,Villavicencio,34,false,Colpensiones,Mininterior,Aprobado
1952,772109,claudia pineda,31,M,Neiva,45,false,Colpensiones,Null,Aprobado
3838,798958,patricia castro,33,F,Ibague,58,false,Colpensiones,Null,Aprobado
3839,906882,alberto garcia,35,M,Bogota,34,false,Colpensiones,Armada,Aprobado
7749,574757,diana torres,27,M,Villavicencio,57,true,Colpensiones,Minsalud,Aprobado
1955,531962,leandro hidalgo,32,M,Inirida,54,false,Colpensiones,Inpec,Aprobado
3837,253464,cristobal ramirez,29,M,Villavicencio,34,false,Colpensiones,Mininterior,Aprobado
7755,599030,pablo zapata,38,M,Florencia,50,false,Colpensiones,Mininterior,Aprobado
7756,394997,noelia castillo,30,F,Popayan,49,false,Colpensiones,Armada,Aprobado
7757,884327,sofia reyes,30,M,Santa Marta,23,true,Colpensiones,Policia,Aprobado
1960,304820,sofia lopez,25,M,Bucaramanga,32,false,Colpensiones,Minsalud,Aprobado
7763,327040,laura moreno,31,M,Cali,49,false,Colpensiones,Minsalud,Aprobado
3848,857173,david garcia,29,F,Chia,47,false,Colpensiones,Armada,Aprobado
1955,531962,leandro hidalgo,32,M,Inirida,54,false,Colpensiones,Inpec,Aprobado
476,484896,alberto ruiz,29,M,Armenia,37,false,Colpensiones,Armada,Aprobado
3850,526523,isabela santa,32,M,Ibague,21,true,Colpensiones,Armada,Aprobado
7771,438617,gonzalo castro,30,F,Ibague,23,true,Colpensiones,Policia,Aprobado
3843,376619,sergio perez,24,M,Barranquilla,54,false,Colpensiones,Mininterior,Aprobado
7779,236562,teresa fuentes,21,M,Villavicencio,58,true,Colpensiones,Mininterior,Aprobado
1962,646165,elsa salas,26,F,Inirida,45,true,Colpensiones,Minsalud,Aprobado
3856,622261,zulema quintero,34,M,Arauquita,49,false,Colpensiones,Inpec,Aprobado
7786,264204,gloria cameron,32,F,Popayan,33,false,Colpensiones,Minsalud,Aprobado
7784,929604,felipe alvarado,32,F,Inirida,45,false,Colpensiones,Inpec,Aprobado
3862,269357,federico gonzalez,23,M,Soacha,43,true,Colpensiones,Policia,Aprobado
3858,961459,noel reyes,31,F,Inirida,28,true,Colpensiones,Policia,Aprobado
7792,698171,karla doris,43,M,Cucuta,29,false,Colpensiones,Policia,Aprobado
1963,252043,javier vargas,27,M,Quibdo,51,true,Colpensiones,Inpec,Aprobado
3862,269357,federico gonzalez,23,M,Soacha,43,true,Colpensiones,Policia,Aprobado
474,651213,federico vargas,24,F,Apartado,45,true,Colpensiones,Inpec,Aprobado
993,413630,eugenia moreno,24,F,Pitalito,51,true,Colpensiones,Inpec,Aprobado
3864,127204,wenceslao bernal,33,M,Santa Marta,34,false,Colpensiones,Armada,Aprobado
1966,689654,luis marin,26,M,Sincelejo,42,false,Colpensiones,Mininterior,Aprobado
7806,357921,zulema garcia,24,F,Arauca,37,false,Colpensiones,Armada,Aprobado
7807,571469,bruno hernandez,41,F,Neiva,56,false,Colpensiones,Mininterior,Aprobado
7813,993010,marta alfaro,27,F,Apartado,41,false,Colpensiones,Policia,Aprobado
7813,993010,marta alfaro,27,F,Apartado,41,false,Colpensiones,Policia,Aprobado
7816,315632,marta mora,26,F,Monteria,25,false,Colpensiones,Armada,Aprobado
3873,767295,zulema vargas,35,M,Pereira,35,false,Colpensiones,Policia,Aprobado
7820,224107,quiana cameron,35,F,Chia,52,false,Colpensiones,Minsalud,Aprobado
1973,813402,pablo ron,25,M,Neiva,33,true,Colpensiones,Armada,Aprobado
7825,321818,isidro ramirez,32,F,Santa Marta,40,true,Colpensiones,Inpec,Aprobado
3874,125387,isabel quiroz,22,M,Bucaramanga,27,true,Colpensiones,Inpec,Aprobado
7828,117098,xavier alvarado,31,F,Bucaramanga,45,false,Colpensiones,Minsalud,Aprobado
3876,441350,leonardo vargas,23,F,Medellin,54,true,Colpensiones,Null,Aprobado
3875,939653,juanita gomez,30,M,Inirida,46,true,Colpensiones,Mininterior,Aprobado
7832,485860,teresa aguilar,28,F,Florencia,60,true,Colpensiones,Policia,Aprobado
7834,229189,juanita torres,25,M,Monteria,21,true,Colpensiones,Armada,Aprobado
7840,192989,valeria leon,30,M,Apartado,40,true,Colpensiones,Policia,Aprobado
7844,796813,karla alvarado,56,M,Arauquita,38,false,Colpensiones,Minsalud,Aprobado
3882,755684,olga marin,34,M,Cali,32,false,Colpensiones,Policia,Aprobado
7849,230242,luisana alvarez,23,M,Villavicencio,32,true,Colpensiones,Armada,Aprobado
7849,230242,luisana alvarez,23,M,Villavicencio,32,true,Colpensiones,Armada,Aprobado
7852,297722,esteban sarmiento,27,M,Soacha,32,true,Colpensiones,Armada,Aprobado
7852,297722,esteban sarmiento,27,M,Soacha,32,true,Colpensiones,Armada,Aprobado
476,484896,alberto ruiz,29,M,Armenia,37,false,Colpensiones,Armada,Aprobado
1978,750195,hugo cruz,35,F,Neiva,36,false,Colpensiones,Policia,Aprobado
7861,863828,sonia guzman,20,M,Pitalito,60,true,Colpensiones,Null,Aprobado
7862,807822,pilar juarez,24,M,Soacha,32,false,Colpensiones,Minsalud,Aprobado
7863,317300,alfonso bautista,45,M,Apartado,25,false,Colpensiones,Minsalud,Aprobado
124,656598,esteban gomez,20,M,Santa Marta,30,true,Colpensiones,Policia,Aprobado
1979,387677,bianca perez,31,M,Cartagena,48,false,Colpensiones,Armada,Aprobado
7871,484872,victor fuentes,28,M,Cartagena,23,false,Colpensiones,Mininterior,Aprobado
7874,942305,yolanda perez,24,F,Arauca,50,true,Colpensiones,Null,Aprobado
7875,239400,benjaman moreno,31,M,Bogota,28,true,Colpensiones,Null,Aprobado
477,557816,patricia castro,22,F,Soacha,48,true,Colpensiones,Inpec,Aprobado
7879,145655,diana navarro,47,F,Leticia,39,false,Colpensiones,Minsalud,Aprobado
7882,856172,ursula ramirez,33,M,Manizales,42,false,Colpensiones,Inpec,Aprobado
7884,430774,zoe hernandez,32,M,Cartagena,46,false,Colpensiones,Minsalud,Aprobado
7886,739628,olga soto,34,M,Florencia,20,false,Colpensiones,Null,Aprobado
7887,849793,susana delgado,24,F,Arauca,48,false,Colpensiones,Inpec,Aprobado
3901,188020,mario gomez,23,F,Yopal,28,false,Colpensiones,Armada,Aprobado
1001,862470,norma valenzuela,23,M,Popayan,22,true,Colpensiones,Mininterior,Aprobado
3907,596719,carmen vega,22,M,Sincelejo,57,true,Colpensiones,Policia,Aprobado
3910,404690,patricia rodriguez,24,M,Yopal,20,true,Colpensiones,Minsalud,Aprobado
3909,557035,miriam hinojosa,40,M,Apartado,43,false,Colpensiones,Minsalud,Aprobado
3912,441239,rosa pizarro,23,F,Yopal,25,true,Colpensiones,Inpec,Aprobado
7908,457087,alicia gomez,20,M,Valledupar,58,true,Colpensiones,Policia,Aprobado
7909,721064,luisana rodrigo,33,F,Popayan,46,false,Colpensiones,Policia,Aprobado
3910,404690,patricia rodriguez,24,M,Yopal,20,true,Colpensiones,Minsalud,Aprobado
3914,600953,rosa caro,39,F,Santa Rosa de Cabal,57,false,Colpensiones,Null,Aprobado
7916,163361,yolanda quintana,33,M,Villavicencio,20,true,Colpensiones,Armada,Aprobado
1988,748485,felicia carrillo,31,F,Quibdo,26,false,Colpensiones,Minsalud,Aprobado
1002,863803,veronica maron,26,M,Manizales,42,true,Colpensiones,Armada,Aprobado
7919,921091,luis salas,26,F,Neiva,59,true,Colpensiones,Minsalud,Aprobado
7923,575000,zulema lopez,27,F,Pasto,22,true,Colpensiones,Mininterior,Aprobado
7924,158345,rosa carrillo,27,F,Santa Rosa de Cabal,28,true,Colpensiones,Mininterior,Aprobado
7929,741215,yasmin juarez,23,M,Barranquilla,28,true,Colpensiones,Policia,Aprobado
7930,953037,yolanda zapata,30,M,Medellin,52,true,Colpensiones,Minsalud,Aprobado
7931,893435,eduardo castillo,33,M,Yopal,22,false,Colpensiones,Minsalud,Aprobado
7932,949741,francisco ruiz,33,M,Manizales,33,false,Colpensiones,Null,Aprobado
3924,351153,luis gil,31,F,Cartagena,45,false,Colpensiones,Mininterior,Aprobado
7936,757559,sergio torres,41,M,Sincelejo,46,false,Colpensiones,Policia,Aprobado
3929,419146,karen salazar,32,M,Santa Marta,31,true,Colpensiones,Armada,Aprobado
3930,370054,eliza perez,27,F,Barranquilla,20,true,Colpensiones,Policia,Aprobado
1994,913776,victor maron,20,M,Arauca,47,true,Colpensiones,Armada,Aprobado
7941,859882,ricardo medina,32,M,Monteria,32,true,Colpensiones,Armada,Aprobado
7941,859882,ricardo medina,32,M,Monteria,32,true,Colpensiones,Armada,Aprobado
3935,558149,veronica perez,26,M,Valledupar,50,false,Colpensiones,Mininterior,Aprobado
7946,549308,carmen barrera,28,M,Yopal,46,true,Colpensiones,Armada,Aprobado
7947,940625,zoraida rojas,22,F,Apartado,27,true,Colpensiones,Minsalud,Aprobado
3937,568440,eliza murillo,27,M,Chia,44,false,Colpensiones,Minsalud,Aprobado
7950,694835,emilio maron,20,F,Santa Marta,46,true,Colpensiones,Armada,Aprobado
1998,888007,alicia marin,29,F,Apartado,30,true,Colpensiones,Armada,Aprobado
7954,634856,gloria salazar,21,F,Valledupar,30,true,Colpensiones,Mininterior,Aprobado
7955,185734,dolores salas,24,M,Popayan,30,true,Colpensiones,Policia,Aprobado
7957,711674,quico soto,26,M,Apartado,40,false,Colpensiones,Mininterior,Aprobado
7959,117913,humberto santa,29,F,Neiva,37,false,Colpensiones,Inpec,Aprobado
7964,785416,kira pardo,32,M,Sincelejo,38,true,Colpensiones,Armada,Aprobado
7962,139741,marta cruz,31,M,Florencia,21,false,Colpensiones,Null,Aprobado
3948,917596,eliza montero,29,F,Bogota,40,false,Colpensiones,Inpec,Aprobado
7970,199336,manuel cruz,24,F,Medellin,58,false,Colpensiones,Null,Aprobado
7971,703698,carlos perez,45,M,Bogota,30,false,Colpensiones,Mininterior,Aprobado
3952,264180,felipe vega,31,M,Medellin,47,false,Colpensiones,Minsalud,Aprobado
3953,173920,cristobal alvarado,36,M,Quibdo,38,false,Colpensiones,Minsalud,Aprobado
7979,900332,iris rojas,32,F,Santa Rosa de Cabal,53,false,Colpensiones,Policia,Aprobado
7980,740126,emilio medina,35,F,Cali,32,false,Colpensiones,Null,Aprobado
7984,387752,cristobal herrera,34,M,Chia,29,false,Colpensiones,Minsalud,Aprobado
7986,890609,sonia garcia,26,M,Santa Marta,34,true,Colpensiones,Mininterior,Aprobado
3960,341399,kike delgado,28,M,Yopal,49,true,Colpensiones,Minsalud,Aprobado
3960,341399,kike delgado,28,M,Yopal,49,true,Colpensiones,Minsalud,Aprobado
3962,193336,alicia quintero,31,M,Popayan,45,false,Colpensiones,Armada,Aprobado
7996,258208,carlos marquez,22,M,Cartagena,28,true,Colpensiones,Armada,Aprobado
7996,258208,carlos marquez,22,M,Cartagena,28,true,Colpensiones,Armada,Aprobado
488,878483,victor vega,30,F,Pasto,28,false,Colpensiones,Inpec,Aprobado
3962,193336,alicia quintero,31,M,Popayan,45,false,Colpensiones,Armada,Aprobado
2012,635538,teresa valenzuela,30,M,Ibague,20,false,Colpensiones,Inpec,Aprobado
8004,221621,angela fuentes,26,F,Cucuta,39,false,Colpensiones,Policia,Aprobado
3970,615811,zulema gil,27,M,Ibague,39,true,Colpensiones,Mininterior,Aprobado
8009,285857,eliza marquez,29,F,Pasto,25,false,Colpensiones,Minsalud,Aprobado
3970,615811,zulema gil,27,M,Ibague,39,true,Colpensiones,Mininterior,Aprobado
8016,897229,norma vazquez,24,M,Cartagena,47,true,Colpensiones,Null,Aprobado
2015,855837,fabio perez,22,M,Quibdo,47,true,Colpensiones,Policia,Aprobado
8019,651778,cesar marquez,33,M,Cucuta,60,false,Colpensiones,Policia,Aprobado
8021,251184,diana reyes,32,F,Arauca,57,false,Colpensiones,Minsalud,Aprobado
3974,631904,nerea bustos,22,F,Santa Rosa de Cabal,54,true,Colpensiones,Inpec,Aprobado
8026,365999,nadia fuentes,24,M,Girardot,37,false,Colpensiones,Policia,Aprobado
8027,988036,javier reyes,33,M,Cucuta,21,true,Colpensiones,Policia,Aprobado
3980,573787,marcos vargas,23,M,Pereira,40,false,Colpensiones,Policia,Aprobado
3979,997086,nadia delgado,27,M,Pitalito,42,true,Colpensiones,Null,Aprobado
2019,225460,zulema reyes,29,M,Manizales,53,false,Colpensiones,Policia,Aprobado
8039,508568,pablo cruz,32,F,Girardot,33,true,Colpensiones,Policia,Aprobado
8039,508568,pablo cruz,32,F,Girardot,33,true,Colpensiones,Policia,Aprobado
2019,225460,zulema reyes,29,M,Manizales,53,false,Colpensiones,Policia,Aprobado
1025,835430,kike gonzalez,38,F,Riohacha,60,false,Colpensiones,Inpec,Aprobado
8047,287565,victor bautista,32,F,Barranquilla,48,false,Colpensiones,Minsalud,Aprobado
8049,652088,veronica aguilar,29,M,Bucaramanga,43,false,Colpensiones,Policia,Aprobado
3985,245734,silvia reyes,27,F,Soacha,60,false,Colpensiones,Mininterior,Aprobado
3976,757055,xavier alfaro,22,F,Arauquita,60,false,Colpensiones,Mininterior,Aprobado
2023,583743,hugo pico,28,F,Leticia,26,false,Colpensiones,Armada,Aprobado
8058,133393,mario rojas,29,M,Cucuta,32,false,Colpensiones,Inpec,Aprobado
8059,705913,olga silva,32,F,Cucuta,34,false,Colpensiones,Minsalud,Aprobado
8064,764252,eliza barrera,23,F,Tunja,22,true,Colpensiones,Minsalud,Aprobado
2024,208326,katerina gonzalez,33,F,Inirida,45,false,Colpensiones,Inpec,Aprobado
3991,352806,manuel vasquez,32,M,Riohacha,47,false,Colpensiones,Mininterior,Aprobado
3992,734833,victor roberto,21,F,Bucaramanga,34,true,Colpensiones,Armada,Aprobado
1027,718259,teresa soto,36,M,Monteria,55,false,Colpensiones,Null,Aprobado
2024,208326,katerina gonzalez,33,F,Inirida,45,false,Colpensiones,Inpec,Aprobado
2026,409848,alicia garcia,25,F,Tunja,29,true,Colpensiones,Minsalud,Aprobado
8067,555827,gema rodriguez,25,F,Manizales,37,false,Colpensiones,Minsalud,Aprobado
8084,740611,patricia pardo,26,F,Leticia,37,true,Colpensiones,Inpec,Aprobado
8084,740611,patricia pardo,26,F,Leticia,37,true,Colpensiones,Inpec,Aprobado
8087,171381,daniela reyes,33,F,Santa Rosa de Cabal,59,false,Colpensiones,Minsalud,Aprobado
3999,271761,cristobal garcia,21,M,Inirida,26,true,Colpensiones,Mininterior,Aprobado
8089,482877,wenceslao castro,26,M,Pitalito,22,true,Colpensiones,Inpec,Aprobado
4003,719249,ricardo valenzuela,31,M,Bucaramanga,59,false,Colpensiones,Null,Aprobado
3999,271761,cristobal garcia,21,M,Inirida,26,true,Colpensiones,Mininterior,Aprobado
4001,731052,laura garcia,22,F,Pereira,36,true,Colpensiones,Armada,Aprobado
8098,634810,gabriela vazquez,32,F,Chia,23,true,Colpensiones,Inpec,Aprobado
8102,295770,elias doris,36,F,Cali,20,false,Colpensiones,Policia,Aprobado
4006,970147,daniel quintana,26,F,Riohacha,37,false,Colpensiones,Mininterior,Aprobado
4007,713637,pablo mora,20,F,Apartado,41,true,Colpensiones,Null,Aprobado
488,878483,victor vega,30,F,Pasto,28,false,Colpensiones,Inpec,Aprobado
8109,949491,manuel ferrari,31,F,Cali,31,true,Colpensiones,Minsalud,Aprobado
4013,271013,oscar rojas,27,M,Quibdo,59,true,Colpensiones,Null,Aprobado
2032,927800,oscar roberto,22,M,Ibague,33,false,Colpensiones,Mininterior,Aprobado
245,983494,dolores vega,29,M,Yopal,55,true,Colpensiones,Armada,Aprobado
4020,338662,teresa delgado,24,F,Medellin,25,true,Colpensiones,Mininterior,Aprobado
8119,495944,carmen carrillo,32,M,Arauquita,22,true,Colpensiones,Minsalud,Aprobado
8120,995977,patricia delgado,29,F,Soacha,30,false,Colpensiones,Minsalud,Aprobado
8122,153865,javier rojas,25,M,Apartado,59,true,Colpensiones,Policia,Aprobado
8123,731899,ignacio gonzalez,32,F,Medellin,33,false,Colpensiones,Policia,Aprobado
4027,392145,montserrat fuentes,32,M,Popayan,21,true,Colpensiones,Armada,Aprobado
4027,392145,montserrat fuentes,32,M,Popayan,21,true,Colpensiones,Armada,Aprobado
59,693684,josue cruz,34,M,Sincelejo,47,true,Colpensiones,Inpec,Aprobado
8132,322464,zacarias castro,31,M,Riohacha,46,false,Colpensiones,Armada,Aprobado
8135,169117,gonzalo serna,28,M,Pitalito,35,false,Colpensiones,Policia,Aprobado
8135,169117,gonzalo serna,28,M,Pitalito,35,false,Colpensiones,Policia,Aprobado
8138,715746,roberto pardo,26,M,Quibdo,57,true,Colpensiones,Null,Aprobado
8143,568056,daniel salas,24,F,Cali,58,true,Colpensiones,Null,Aprobado
1038,317425,wilfredo hernandez,20,F,Quibdo,46,true,Colpensiones,Inpec,Aprobado
4037,844419,esteban soto,30,F,Villavicencio,56,false,Colpensiones,Armada,Aprobado
1038,317425,wilfredo hernandez,20,F,Quibdo,46,true,Colpensiones,Inpec,Aprobado
4037,844419,esteban soto,30,F,Villavicencio,56,false,Colpensiones,Armada,Aprobado
2040,152598,julieta cifuentes,27,M,Apartado,45,false,Colpensiones,Minsalud,Aprobado
8160,786969,ivan leon,21,F,Arauquita,44,true,Colpensiones,Armada,Aprobado
1039,577636,lidia torres,37,M,Popayan,24,false,Colpensiones,Armada,Aprobado
8163,946281,daniela garcia,22,F,Leticia,25,true,Colpensiones,Mininterior,Aprobado
4045,144772,cristobal fuentes,33,M,Pereira,26,true,Colpensiones,Mininterior,Aprobado
8166,283190,carlos bautista,31,M,Manizales,26,false,Colpensiones,Inpec,Aprobado
4045,144772,cristobal fuentes,33,M,Pereira,26,true,Colpensiones,Mininterior,Aprobado
8168,790064,ivana gonzalez,34,F,Leticia,52,true,Colpensiones,Inpec,Aprobado
8170,926145,jose gonzalez,30,F,Cali,45,true,Colpensiones,Armada,Aprobado
8173,339997,helena ruiz,33,F,Chia,56,false,Colpensiones,Mininterior,Aprobado
4048,914130,karla ferrer,26,F,Pereira,51,true,Colpensiones,Inpec,Aprobado
4048,914130,karla ferrer,26,F,Pereira,51,true,Colpensiones,Inpec,Aprobado
8179,889364,manuel perez,41,F,Pasto,23,false,Colpensiones,Minsalud,Aprobado
4049,222333,laura juarez,25,M,Pereira,46,false,Colpensiones,Policia,Aprobado
498,946391,yadira fuentes,29,F,Ibague,50,false,Colpensiones,Mininterior,Aprobado
245,983494,dolores vega,29,M,Yopal,55,true,Colpensiones,Armada,Aprobado
1041,933912,zacarias montero,29,M,Barranquilla,55,false,Colpensiones,Mininterior,Aprobado
4058,922485,guillermo torres,25,F,Villavicencio,39,false,Colpensiones,Mininterior,Aprobado
4054,674727,karina castro,29,M,Inirida,60,false,Colpensiones,Inpec,Aprobado
4053,276618,susana sierra,26,F,Girardot,42,false,Colpensiones,Mininterior,Aprobado
1041,933912,zacarias montero,29,M,Barranquilla,55,false,Colpensiones,Mininterior,Aprobado
8190,205041,samuel reyes,23,F,Cucuta,47,false,Colpensiones,Policia,Aprobado
8201,484423,hugo hinojosa,32,M,Ibague,57,false,Colpensiones,Inpec,Aprobado
8201,484423,hugo hinojosa,32,M,Ibague,57,false,Colpensiones,Inpec,Aprobado
1042,716602,teresa moreno,27,M,Pereira,38,true,Colpensiones,Inpec,Aprobado
4059,534544,gabriela montoya,26,M,Apartado,55,false,Colpensiones,Minsalud,Aprobado
246,527098,hugo gonzalez,31,F,Quibdo,26,true,Colpensiones,Mininterior,Aprobado
2052,818381,daniel franco,40,F,Sincelejo,33,false,Colpensiones,Null,Aprobado
8212,990743,lucas hinojosa,26,M,Apartado,60,true,Colpensiones,Mininterior,Aprobado
4063,757679,luisana hernandez,21,M,Pasto,52,true,Colpensiones,Minsalud,Aprobado
2053,272377,bianca piedra,34,F,Santa Marta,24,true,Colpensiones,Armada,Aprobado
8215,594044,hugo reyes,25,M,Girardot,21,false,Colpensiones,Minsalud,Aprobado
8216,588621,gabriela ron,24,F,Riohacha,26,false,Colpensiones,Policia,Aprobado
8220,556457,xavier gonzalez,26,F,Arauquita,49,true,Colpensiones,Mininterior,Aprobado
1044,708298,wilson gomez,27,M,Quibdo,30,true,Colpensiones,Null,Aprobado
8220,556457,xavier gonzalez,26,F,Arauquita,49,true,Colpensiones,Mininterior,Aprobado
8227,272149,graciela carrillo,22,M,Santa Rosa de Cabal,32,true,Colpensiones,Mininterior,Aprobado
8227,272149,graciela carrillo,22,M,Santa Rosa de Cabal,32,true,Colpensiones,Mininterior,Aprobado
4075,632336,teresa montoya,37,M,Girardot,36,false,Colpensiones,Mininterior,Aprobado
8230,264145,luis reyes,35,M,Leticia,56,false,Colpensiones,Minsalud,Aprobado
2057,596952,hugo martinez,34,F,Arauquita,50,false,Colpensiones,Armada,Aprobado
127,783396,nicolas caro,29,M,Bucaramanga,24,false,Colpensiones,Armada,Aprobado
2059,432398,eduardo salas,37,F,Girardot,53,false,Colpensiones,Policia,Aprobado
4077,695086,federico sanchez,26,M,Cartagena,40,false,Colpensiones,Policia,Aprobado
8243,613721,pablo sanchez,20,F,Bogota,25,true,Colpensiones,Inpec,Aprobado
8244,259450,zulema torres,25,M,Monteria,51,true,Colpensiones,Mininterior,Aprobado
8246,692258,jorge carrillo,23,M,Cartagena,43,true,Colpensiones,Mininterior,Aprobado
4080,299072,felipe pineda,32,F,Popayan,21,false,Colpensiones,Policia,Aprobado
27,159596,kevin gonzalez,34,F,Santa Marta,28,false,Colpensiones,Minsalud,Aprobado
8249,114096,carmen quiroz,33,M,Medellin,36,false,Colpensiones,Inpec,Aprobado
8253,379910,carmen maron,24,F,Medellin,56,true,Colpensiones,Mininterior,Aprobado
4083,996414,humberto bautista,37,M,Armenia,46,false,Colpensiones,Armada,Aprobado
8256,669892,walter herrera,34,F,Florencia,42,false,Colpensiones,Inpec,Aprobado
4086,765945,miriam castillo,45,F,Ibague,36,false,Colpensiones,Armada,Aprobado
247,734658,norma cruz,32,M,Santa Marta,55,true,Colpensiones,Minsalud,Aprobado
4088,445368,raul pineda,31,M,Barranquilla,49,true,Colpensiones,Mininterior,Aprobado
1053,399458,pablo carrera,20,F,Popayan,50,true,Colpensiones,Inpec,Aprobado
8267,940529,ursula bautista,30,F,Riohacha,52,true,Colpensiones,Armada,Aprobado
8268,898486,yolanda guzman,26,F,Apartado,52,true,Colpensiones,Policia,Aprobado
8268,898486,yolanda guzman,26,F,Apartado,52,true,Colpensiones,Policia,Aprobado
8273,468420,pedro torres,55,M,Villavicencio,28,false,Colpensiones,Mininterior,Aprobado
8276,749395,hugo ramirez,42,M,Arauca,34,false,Colpensiones,Null,Aprobado
8278,995275,fabio cifuentes,27,M,Manizales,42,false,Colpensiones,Inpec,Aprobado
1056,510593,patricia ruiz,27,F,Arauquita,36,false,Colpensiones,Armada,Aprobado
8280,979898,diana salcedo,24,F,Manizales,33,true,Colpensiones,Armada,Aprobado
8286,799364,elias moreno,28,M,Quibdo,47,false,Colpensiones,Policia,Aprobado
2072,161071,tomas ruiz,27,M,Neiva,44,false,Colpensiones,Armada,Aprobado
504,691069,federico ferrer,24,F,Pereira,37,false,Colpensiones,Inpec,Aprobado
2073,147278,olivia roberto,30,M,Sincelejo,44,false,Colpensiones,Policia,Aprobado
1056,510593,patricia ruiz,27,F,Arauquita,36,false,Colpensiones,Armada,Aprobado
8298,398034,nicolas rodriguez,29,F,Villavicencio,30,true,Colpensiones,Policia,Aprobado
8298,398034,nicolas rodriguez,29,F,Villavicencio,30,true,Colpensiones,Policia,Aprobado
250,473926,noelia gomez,26,F,Armenia,42,false,Colpensiones,Mininterior,Aprobado
8302,945144,victor rojas,25,F,Valledupar,41,false,Colpensiones,Policia,Aprobado
1057,535150,oscar doris,35,F,Popayan,23,false,Colpensiones,Inpec,Aprobado
8309,304224,carmen castro,27,F,Apartado,34,true,Colpensiones,Inpec,Aprobado
4105,622003,violeta torres,37,M,Cali,35,false,Colpensiones,Minsalud,Aprobado
8313,589891,karina castro,26,M,Popayan,36,false,Colpensiones,Inpec,Aprobado
8315,702641,juan calderon,36,M,Yopal,44,false,Colpensiones,Mininterior,Aprobado
8317,423960,ivan alfaro,29,F,Arauquita,43,false,Colpensiones,Armada,Aprobado
2077,256940,luisana vega,35,M,Valledupar,50,false,Colpensiones,Inpec,Aprobado
2080,653555,felicia juarez,24,F,Arauca,55,false,Colpensiones,Minsalud,Aprobado
1060,487944,ursula perez,55,F,Chia,56,false,Colpensiones,Armada,Aprobado
4109,748355,karla perez,34,F,Apartado,35,true,Colpensiones,Minsalud,Aprobado
